CMDLINE python train.py
MEM 1110.578125 1618257377.7053
MEM 1110.578125 1618257377.8055
MEM 1110.578125 1618257377.9058
MEM 1110.578125 1618257378.0060
MEM 1110.578125 1618257378.1063
MEM 1110.578125 1618257378.2066
MEM 1110.578125 1618257378.3068
MEM 1110.578125 1618257378.4071
MEM 1110.578125 1618257378.5073
MEM 1110.578125 1618257378.6076
MEM 1110.578125 1618257378.7078
MEM 1110.578125 1618257378.8081
MEM 1110.578125 1618257378.9084
MEM 1110.578125 1618257379.0086
MEM 1110.578125 1618257379.1089
MEM 1110.578125 1618257379.2093
MEM 1110.578125 1618257379.3095
MEM 1110.578125 1618257379.4098
MEM 1110.578125 1618257379.5100
MEM 1110.578125 1618257379.6103
MEM 1110.578125 1618257379.7107
MEM 1110.578125 1618257379.8109
MEM 1110.578125 1618257379.9112
MEM 1110.578125 1618257380.0114
MEM 1110.578125 1618257380.1117
MEM 1110.578125 1618257380.2119
MEM 1110.578125 1618257380.3121
MEM 1110.578125 1618257380.4123
MEM 1110.539062 1618257380.5126
MEM 1110.437500 1618257380.6128
MEM 1110.359375 1618257380.7130
MEM 1110.523438 1618257380.8133
MEM 1110.421875 1618257380.9135
MEM 1110.585938 1618257381.0137
MEM 1110.476562 1618257381.1140
MEM 1110.375000 1618257381.2142
MEM 1110.531250 1618257381.3145
MEM 1110.429688 1618257381.4147
MEM 1110.593750 1618257381.5150
MEM 1110.484375 1618257381.6152
MEM 1110.382812 1618257381.7155
MEM 1110.546875 1618257381.8158
MEM 1110.722656 1618257381.9161
MEM 1110.886719 1618257382.0163
MEM 1110.800781 1618257382.1167
MEM 1110.722656 1618257382.2170
MEM 1110.878906 1618257382.3172
MEM 1110.777344 1618257382.4175
MEM 1110.691406 1618257382.5178
MEM 1110.863281 1618257382.6181
MEM 1110.761719 1618257382.7183
MEM 1110.667969 1618257382.8185
MEM 1110.816406 1618257382.9187
MEM 1110.714844 1618257383.0190
MEM 1110.707031 1618257383.1192
MEM 1110.707031 1618257383.2195
MEM 1110.707031 1618257383.3198
MEM 1110.707031 1618257383.4200
MEM 1110.707031 1618257383.5203
MEM 1110.707031 1618257383.6205
MEM 1110.707031 1618257383.7207
MEM 1110.707031 1618257383.8210
MEM 1110.707031 1618257383.9213
MEM 1110.707031 1618257384.0215
MEM 1110.707031 1618257384.1218
MEM 1110.707031 1618257384.2222
MEM 1110.707031 1618257384.3225
MEM 1110.707031 1618257384.4228
MEM 1110.707031 1618257384.5230
MEM 1110.707031 1618257384.6233
MEM 1110.707031 1618257384.7235
MEM 1110.707031 1618257384.8238
MEM 1110.707031 1618257384.9241
MEM 1110.707031 1618257385.0243
MEM 1110.707031 1618257385.1246
MEM 1110.707031 1618257385.2248
MEM 1110.707031 1618257385.3251
MEM 1110.707031 1618257385.4254
MEM 1110.707031 1618257385.5257
MEM 1110.707031 1618257385.6259
MEM 1110.707031 1618257385.7261
MEM 1110.707031 1618257385.8264
MEM 1110.707031 1618257385.9266
MEM 1110.707031 1618257386.0269
MEM 1110.707031 1618257386.1272
MEM 1110.707031 1618257386.2274
MEM 1110.707031 1618257386.3276
MEM 1110.707031 1618257386.4280
MEM 1110.707031 1618257386.5283
MEM 1110.707031 1618257386.6285
MEM 1110.707031 1618257386.7288
MEM 1110.707031 1618257386.8291
MEM 1110.707031 1618257386.9293
MEM 1110.707031 1618257387.0296
MEM 1110.707031 1618257387.1298
MEM 1110.707031 1618257387.2301
MEM 1110.707031 1618257387.3305
MEM 1110.707031 1618257387.4307
MEM 1110.707031 1618257387.5310
MEM 1110.707031 1618257387.6312
MEM 1110.707031 1618257387.7315
MEM 1110.707031 1618257387.8317
MEM 1110.707031 1618257387.9320
MEM 1110.707031 1618257388.0323
MEM 1110.707031 1618257388.1325
MEM 1110.707031 1618257388.2328
MEM 1110.707031 1618257388.3342
MEM 1110.707031 1618257388.4345
MEM 1110.707031 1618257388.5347
MEM 1110.707031 1618257388.6350
MEM 1110.707031 1618257388.7353
MEM 1110.707031 1618257388.8355
MEM 1110.707031 1618257388.9357
MEM 1110.707031 1618257389.0360
MEM 1110.707031 1618257389.1363
MEM 1110.707031 1618257389.2366
MEM 1110.707031 1618257389.3368
MEM 1110.707031 1618257389.4371
MEM 1110.707031 1618257389.5373
MEM 1110.707031 1618257389.6376
MEM 1110.707031 1618257389.7378
MEM 1110.707031 1618257389.8381
MEM 1110.707031 1618257389.9384
MEM 1110.707031 1618257390.0386
MEM 1110.707031 1618257390.1388
MEM 1110.707031 1618257390.2391
MEM 1110.707031 1618257390.3394
MEM 1110.707031 1618257390.4396
MEM 1110.707031 1618257390.5399
MEM 1110.707031 1618257390.6401
MEM 1110.707031 1618257390.7404
MEM 1110.707031 1618257390.8407
MEM 1110.707031 1618257390.9418
MEM 1110.707031 1618257391.0420
MEM 1110.707031 1618257391.1423
MEM 1110.707031 1618257391.2437
MEM 1110.707031 1618257391.3439
MEM 1110.707031 1618257391.4442
MEM 1110.707031 1618257391.5444
MEM 1110.707031 1618257391.6447
MEM 1110.707031 1618257391.7450
MEM 1110.707031 1618257391.8452
MEM 1110.707031 1618257391.9456
MEM 1110.707031 1618257392.0458
MEM 1110.707031 1618257392.1461
MEM 1110.707031 1618257392.2464
MEM 1110.707031 1618257392.3467
MEM 1110.707031 1618257392.4470
MEM 1110.707031 1618257392.5473
MEM 1110.707031 1618257392.6475
MEM 1110.707031 1618257392.7478
MEM 1110.707031 1618257392.8481
MEM 1110.707031 1618257392.9484
MEM 1110.707031 1618257393.0486
MEM 1110.707031 1618257393.1489
MEM 1110.707031 1618257393.2492
MEM 1110.707031 1618257393.3494
MEM 1110.707031 1618257393.4497
MEM 1110.707031 1618257393.5499
MEM 1110.707031 1618257393.6502
MEM 1110.707031 1618257393.7543
MEM 1110.707031 1618257393.8545
MEM 1110.707031 1618257393.9548
MEM 1110.707031 1618257394.0551
MEM 1110.707031 1618257394.1553
MEM 1110.707031 1618257394.2556
MEM 1110.707031 1618257394.3558
MEM 1110.707031 1618257394.4561
MEM 1110.707031 1618257394.5564
MEM 1110.707031 1618257394.6567
MEM 1110.707031 1618257394.7569
MEM 1110.707031 1618257394.8572
MEM 1110.707031 1618257394.9574
MEM 1110.707031 1618257395.0577
MEM 1110.707031 1618257395.1580
MEM 1110.707031 1618257395.2582
MEM 1110.707031 1618257395.3585
MEM 1110.707031 1618257395.4587
MEM 1110.707031 1618257395.5590
MEM 1110.707031 1618257395.6593
MEM 1110.707031 1618257395.7595
MEM 1110.707031 1618257395.8598
MEM 1110.707031 1618257395.9601
MEM 1110.707031 1618257396.0604
MEM 1110.707031 1618257396.1607
MEM 1110.707031 1618257396.2610
MEM 1110.707031 1618257396.3612
MEM 1110.707031 1618257396.4615
MEM 1110.707031 1618257396.5617
MEM 1110.707031 1618257396.6620
MEM 1110.707031 1618257396.7623
MEM 1110.707031 1618257396.8625
MEM 1110.707031 1618257396.9627
MEM 1110.707031 1618257397.0630
MEM 1110.707031 1618257397.1633
MEM 1110.707031 1618257397.2653
MEM 1110.707031 1618257397.3656
MEM 1110.707031 1618257397.4659
MEM 1110.707031 1618257397.5661
MEM 1110.707031 1618257397.6664
MEM 1110.707031 1618257397.7667
MEM 1110.707031 1618257397.8678
MEM 1110.707031 1618257397.9680
MEM 1110.707031 1618257398.0683
MEM 1110.707031 1618257398.1686
MEM 1110.707031 1618257398.2690
MEM 1110.707031 1618257398.3693
MEM 1110.707031 1618257398.4695
MEM 1110.707031 1618257398.5698
MEM 1110.707031 1618257398.6701
MEM 1110.707031 1618257398.7703
MEM 1110.707031 1618257398.8706
MEM 1110.707031 1618257398.9708
MEM 1110.707031 1618257399.0712
MEM 1110.707031 1618257399.1715
MEM 1110.707031 1618257399.2718
MEM 1110.707031 1618257399.3720
MEM 1110.707031 1618257399.4723
MEM 1110.707031 1618257399.5725
MEM 1110.707031 1618257399.6727
MEM 1110.707031 1618257399.7730
MEM 1110.707031 1618257399.8732
MEM 1110.707031 1618257399.9735
MEM 1110.707031 1618257400.0737
MEM 1110.707031 1618257400.1740
MEM 1110.707031 1618257400.2742
MEM 1110.707031 1618257400.3745
MEM 1110.707031 1618257400.4760
MEM 1110.707031 1618257400.5762
MEM 1110.707031 1618257400.6764
MEM 1110.707031 1618257400.7767
MEM 1110.707031 1618257400.8769
MEM 1110.707031 1618257400.9772
MEM 1110.707031 1618257401.0775
MEM 1110.707031 1618257401.1778
MEM 1110.707031 1618257401.2780
MEM 1110.707031 1618257401.3783
MEM 1110.707031 1618257401.4786
MEM 1110.707031 1618257401.5789
MEM 1110.707031 1618257401.6791
MEM 1110.707031 1618257401.7799
MEM 1110.707031 1618257401.8802
MEM 1110.707031 1618257401.9810
MEM 1110.707031 1618257402.0813
MEM 1110.707031 1618257402.1816
MEM 1110.707031 1618257402.2818
MEM 1110.707031 1618257402.3821
MEM 1110.707031 1618257402.4824
MEM 1110.707031 1618257402.5826
MEM 1110.707031 1618257402.6829
MEM 1110.707031 1618257402.7832
MEM 1110.707031 1618257402.8834
MEM 1110.707031 1618257402.9837
MEM 1110.707031 1618257403.0839
MEM 1110.707031 1618257403.1842
MEM 1110.707031 1618257403.2845
MEM 1110.707031 1618257403.3848
MEM 1110.707031 1618257403.4851
MEM 1110.707031 1618257403.5853
MEM 1110.707031 1618257403.6855
MEM 1110.707031 1618257403.7859
MEM 1110.707031 1618257403.8861
MEM 1110.707031 1618257403.9864
MEM 1110.707031 1618257404.0866
MEM 1110.707031 1618257404.1869
MEM 1110.707031 1618257404.2872
MEM 1110.707031 1618257404.3875
MEM 1110.707031 1618257404.4877
MEM 1110.707031 1618257404.5880
MEM 1110.707031 1618257404.6883
MEM 1110.707031 1618257404.7885
MEM 1110.707031 1618257404.8887
MEM 1110.707031 1618257404.9890
MEM 1110.707031 1618257405.0892
MEM 1110.707031 1618257405.1895
MEM 1110.707031 1618257405.2898
MEM 1110.707031 1618257405.3900
MEM 1110.707031 1618257405.4902
MEM 1110.707031 1618257405.5913
MEM 1110.707031 1618257405.6916
MEM 1110.707031 1618257405.7918
MEM 1110.707031 1618257405.8921
MEM 1110.707031 1618257405.9924
MEM 1110.707031 1618257406.0927
MEM 1110.707031 1618257406.1929
MEM 1110.707031 1618257406.2932
MEM 1110.707031 1618257406.3935
MEM 1110.699219 1618257406.4937
MEM 1110.847656 1618257406.5940
MEM 1110.746094 1618257406.6942
MEM 1110.652344 1618257406.7945
MEM 1110.808594 1618257406.8947
MEM 1110.714844 1618257406.9950
MEM 1110.863281 1618257407.0952
MEM 1110.761719 1618257407.1955
MEM 1110.667969 1618257407.2958
MEM 1110.816406 1618257407.3960
MEM 1110.722656 1618257407.4963
MEM 1110.871094 1618257407.5965
MEM 1110.777344 1618257407.6968
MEM 1110.714844 1618257407.7970
MEM 1110.871094 1618257407.8973
MEM 1110.769531 1618257407.9975
MEM 1110.675781 1618257408.0978
MEM 1110.832031 1618257408.1981
MEM 1110.738281 1618257408.2983
MEM 1110.894531 1618257408.3986
MEM 1110.785156 1618257408.4988
MEM 1110.691406 1618257408.5990
MEM 1110.847656 1618257408.6993
MEM 1110.753906 1618257408.7995
MEM 1110.644531 1618257408.8998
MEM 1110.800781 1618257409.0000
MEM 1110.785156 1618257409.1004
MEM 1110.785156 1618257409.2006
MEM 1110.785156 1618257409.3009
MEM 1110.785156 1618257409.4012
MEM 1110.785156 1618257409.5015
MEM 1110.785156 1618257409.6017
MEM 1110.785156 1618257409.7020
MEM 1110.785156 1618257409.8022
MEM 1110.785156 1618257409.9025
MEM 1110.785156 1618257410.0028
MEM 1110.785156 1618257410.1030
MEM 1110.785156 1618257410.2033
MEM 1110.785156 1618257410.3035
MEM 1110.785156 1618257410.4038
MEM 1110.785156 1618257410.5040
MEM 1110.785156 1618257410.6043
MEM 1110.785156 1618257410.7046
MEM 1110.785156 1618257410.8048
MEM 1110.785156 1618257410.9051
MEM 1110.785156 1618257411.0054
MEM 1110.785156 1618257411.1056
MEM 1110.785156 1618257411.2059
MEM 1110.785156 1618257411.3061
MEM 1110.785156 1618257411.4064
MEM 1110.785156 1618257411.5067
MEM 1110.785156 1618257411.6070
MEM 1110.785156 1618257411.7073
MEM 1110.785156 1618257411.8075
MEM 1110.785156 1618257411.9084
MEM 1110.785156 1618257412.0086
MEM 1110.785156 1618257412.1106
MEM 1110.785156 1618257412.2108
MEM 1110.785156 1618257412.3111
MEM 1110.785156 1618257412.4114
MEM 1110.785156 1618257412.5116
MEM 1110.785156 1618257412.6119
MEM 1110.785156 1618257412.7122
MEM 1110.785156 1618257412.8124
MEM 1110.785156 1618257412.9126
MEM 1110.785156 1618257413.0129
MEM 1110.785156 1618257413.1131
MEM 1110.785156 1618257413.2134
MEM 1110.785156 1618257413.3137
MEM 1110.785156 1618257413.4139
MEM 1110.785156 1618257413.5142
MEM 1110.785156 1618257413.6145
MEM 1110.785156 1618257413.7147
MEM 1110.785156 1618257413.8149
MEM 1110.785156 1618257413.9153
MEM 1110.785156 1618257414.0155
MEM 1110.785156 1618257414.1158
MEM 1110.785156 1618257414.2162
MEM 1110.785156 1618257414.3164
MEM 1110.785156 1618257414.4166
MEM 1110.785156 1618257414.5169
MEM 1110.785156 1618257414.6172
MEM 1110.785156 1618257414.7174
MEM 1110.785156 1618257414.8177
MEM 1110.785156 1618257414.9180
MEM 1110.785156 1618257415.0182
MEM 1110.785156 1618257415.1185
MEM 1110.785156 1618257415.2188
MEM 1110.785156 1618257415.3190
MEM 1110.785156 1618257415.4193
MEM 1110.785156 1618257415.5197
MEM 1110.785156 1618257415.6199
MEM 1110.785156 1618257415.7202
MEM 1110.785156 1618257415.8204
MEM 1110.785156 1618257415.9206
MEM 1110.785156 1618257416.0209
MEM 1110.785156 1618257416.1211
MEM 1110.785156 1618257416.2214
MEM 1110.785156 1618257416.3216
MEM 1110.785156 1618257416.4219
MEM 1110.785156 1618257416.5222
MEM 1110.785156 1618257416.6224
MEM 1110.785156 1618257416.7227
MEM 1110.785156 1618257416.8230
MEM 1110.785156 1618257416.9233
MEM 1110.785156 1618257417.0235
MEM 1110.785156 1618257417.1238
MEM 1110.785156 1618257417.2240
MEM 1110.785156 1618257417.3243
MEM 1110.785156 1618257417.4246
MEM 1110.785156 1618257417.5249
MEM 1110.785156 1618257417.6252
MEM 1110.785156 1618257417.7254
MEM 1110.785156 1618257417.8257
MEM 1110.785156 1618257417.9259
MEM 1110.785156 1618257418.0263
MEM 1110.785156 1618257418.1265
MEM 1110.785156 1618257418.2269
MEM 1110.785156 1618257418.3271
MEM 1110.785156 1618257418.4275
MEM 1110.785156 1618257418.5277
MEM 1110.785156 1618257418.6280
MEM 1110.785156 1618257418.7283
MEM 1110.785156 1618257418.8285
MEM 1110.785156 1618257418.9288
MEM 1110.785156 1618257419.0290
MEM 1110.785156 1618257419.1293
MEM 1110.785156 1618257419.2296
MEM 1110.785156 1618257419.3299
MEM 1110.785156 1618257419.4302
MEM 1110.785156 1618257419.5304
MEM 1110.785156 1618257419.6307
MEM 1110.785156 1618257419.7310
MEM 1110.785156 1618257419.8313
MEM 1110.785156 1618257419.9315
MEM 1110.785156 1618257420.0318
MEM 1110.785156 1618257420.1321
MEM 1110.785156 1618257420.2323
MEM 1110.785156 1618257420.3326
MEM 1110.785156 1618257420.4328
MEM 1110.785156 1618257420.5331
MEM 1110.785156 1618257420.6333
MEM 1110.785156 1618257420.7336
MEM 1110.785156 1618257420.8339
MEM 1110.785156 1618257420.9342
MEM 1110.785156 1618257421.0344
MEM 1110.785156 1618257421.1347
MEM 1110.785156 1618257421.2349
MEM 1110.785156 1618257421.3352
MEM 1110.785156 1618257421.4354
MEM 1110.785156 1618257421.5357
MEM 1110.785156 1618257421.6360
MEM 1110.785156 1618257421.7362
MEM 1110.785156 1618257421.8365
MEM 1110.785156 1618257421.9367
MEM 1110.785156 1618257422.0369
MEM 1110.785156 1618257422.1372
MEM 1110.785156 1618257422.2374
MEM 1110.785156 1618257422.3377
MEM 1110.785156 1618257422.4379
MEM 1110.785156 1618257422.5382
MEM 1110.785156 1618257422.6384
MEM 1110.785156 1618257422.7387
MEM 1110.785156 1618257422.8390
MEM 1110.785156 1618257422.9393
MEM 1110.785156 1618257423.0395
MEM 1110.785156 1618257423.1398
MEM 1110.785156 1618257423.2401
MEM 1110.785156 1618257423.3404
MEM 1110.785156 1618257423.4407
MEM 1110.785156 1618257423.5409
MEM 1110.785156 1618257423.6412
MEM 1110.785156 1618257423.7415
MEM 1110.785156 1618257423.8417
MEM 1110.785156 1618257423.9420
MEM 1110.785156 1618257424.0422
MEM 1110.785156 1618257424.1424
MEM 1110.785156 1618257424.2427
MEM 1110.785156 1618257424.3430
MEM 1110.785156 1618257424.4432
MEM 1110.785156 1618257424.5435
MEM 1110.785156 1618257424.6437
MEM 1110.785156 1618257424.7440
MEM 1110.785156 1618257424.8443
MEM 1110.785156 1618257424.9445
MEM 1110.785156 1618257425.0447
MEM 1110.785156 1618257425.1450
MEM 1110.785156 1618257425.2453
MEM 1110.785156 1618257425.3455
MEM 1110.785156 1618257425.4458
MEM 1110.785156 1618257425.5460
MEM 1110.785156 1618257425.6463
MEM 1110.785156 1618257425.7466
MEM 1110.785156 1618257425.8468
MEM 1110.785156 1618257425.9471
MEM 1110.785156 1618257426.0474
MEM 1110.785156 1618257426.1476
MEM 1110.785156 1618257426.2479
MEM 1110.785156 1618257426.3481
MEM 1110.785156 1618257426.4485
MEM 1110.785156 1618257426.5488
MEM 1110.785156 1618257426.6490
MEM 1110.785156 1618257426.7493
MEM 1110.785156 1618257426.8496
MEM 1110.785156 1618257426.9499
MEM 1110.785156 1618257427.0501
MEM 1110.785156 1618257427.1504
MEM 1110.785156 1618257427.2507
MEM 1110.785156 1618257427.3510
MEM 1110.785156 1618257427.4513
MEM 1110.785156 1618257427.5515
MEM 1110.785156 1618257427.6518
MEM 1110.785156 1618257427.7523
MEM 1110.785156 1618257427.8526
MEM 1110.785156 1618257427.9533
MEM 1110.785156 1618257428.0535
MEM 1110.785156 1618257428.1538
MEM 1110.785156 1618257428.2541
MEM 1110.785156 1618257428.3544
MEM 1110.785156 1618257428.4546
MEM 1110.785156 1618257428.5549
MEM 1110.785156 1618257428.6552
MEM 1110.785156 1618257428.7554
MEM 1110.785156 1618257428.8557
MEM 1110.785156 1618257428.9559
MEM 1110.785156 1618257429.0562
MEM 1110.785156 1618257429.1563
MEM 1110.785156 1618257429.2566
MEM 1110.785156 1618257429.3569
MEM 1110.785156 1618257429.4571
MEM 1110.785156 1618257429.5574
MEM 1110.785156 1618257429.6577
MEM 1110.785156 1618257429.7579
MEM 1110.785156 1618257429.8581
MEM 1110.785156 1618257429.9584
MEM 1110.785156 1618257430.0586
MEM 1110.785156 1618257430.1589
MEM 1110.785156 1618257430.2592
MEM 1110.785156 1618257430.3595
MEM 1110.785156 1618257430.4598
MEM 1110.785156 1618257430.5601
MEM 1110.785156 1618257430.6604
MEM 1110.785156 1618257430.7606
MEM 1110.785156 1618257430.8608
MEM 1110.785156 1618257430.9611
MEM 1110.785156 1618257431.0613
MEM 1110.785156 1618257431.1616
MEM 1110.785156 1618257431.2618
MEM 1110.785156 1618257431.3621
MEM 1110.785156 1618257431.4624
MEM 1110.785156 1618257431.5626
MEM 1110.785156 1618257431.6629
MEM 1110.785156 1618257431.7631
MEM 1110.785156 1618257431.8634
MEM 1110.785156 1618257431.9637
MEM 1110.785156 1618257432.0640
MEM 1110.785156 1618257432.1643
MEM 1110.785156 1618257432.2645
MEM 1110.785156 1618257432.3648
MEM 1110.785156 1618257432.4650
MEM 1110.785156 1618257432.5653
MEM 1110.785156 1618257432.6656
MEM 1110.785156 1618257432.7658
MEM 1110.699219 1618257432.8661
MEM 1110.855469 1618257432.9663
MEM 1110.761719 1618257433.0666
MEM 1110.652344 1618257433.1667
MEM 1110.808594 1618257433.2669
MEM 1110.714844 1618257433.3671
MEM 1110.863281 1618257433.4673
MEM 1110.800781 1618257433.5675
MEM 1110.691406 1618257433.6677
MEM 1110.855469 1618257433.7679
MEM 1110.761719 1618257433.8681
MEM 1110.652344 1618257433.9683
MEM 1110.816406 1618257434.0685
MEM 1110.714844 1618257434.1687
MEM 1110.863281 1618257434.2688
MEM 1110.769531 1618257434.3690
MEM 1110.660156 1618257434.4692
MEM 1110.824219 1618257434.5694
MEM 1110.722656 1618257434.6695
MEM 1110.878906 1618257434.7697
MEM 1110.785156 1618257434.8699
MEM 1110.675781 1618257434.9701
MEM 1110.832031 1618257435.0703
MEM 1110.730469 1618257435.1705
MEM 1110.886719 1618257435.2706
MEM 1110.863281 1618257435.3709
MEM 1110.863281 1618257435.4711
MEM 1110.863281 1618257435.5714
MEM 1110.863281 1618257435.6716
MEM 1110.863281 1618257435.7719
MEM 1110.863281 1618257435.8721
MEM 1110.863281 1618257435.9724
MEM 1110.863281 1618257436.0726
MEM 1110.863281 1618257436.1729
MEM 1110.863281 1618257436.2731
MEM 1110.863281 1618257436.3734
MEM 1110.863281 1618257436.4736
MEM 1110.863281 1618257436.5739
MEM 1110.863281 1618257436.6741
MEM 1110.863281 1618257436.7743
MEM 1110.863281 1618257436.8746
MEM 1110.863281 1618257436.9748
MEM 1110.863281 1618257437.0751
MEM 1110.863281 1618257437.1753
MEM 1110.863281 1618257437.2756
MEM 1110.863281 1618257437.3758
MEM 1110.863281 1618257437.4761
MEM 1110.863281 1618257437.5763
MEM 1110.863281 1618257437.6766
MEM 1110.863281 1618257437.7770
MEM 1110.863281 1618257437.8772
MEM 1110.863281 1618257437.9779
MEM 1110.863281 1618257438.0782
MEM 1110.863281 1618257438.1784
MEM 1110.863281 1618257438.2788
MEM 1110.863281 1618257438.3791
MEM 1110.863281 1618257438.4793
MEM 1110.863281 1618257438.5796
MEM 1110.863281 1618257438.6798
MEM 1110.863281 1618257438.7800
MEM 1110.863281 1618257438.8803
MEM 1110.863281 1618257438.9806
MEM 1110.863281 1618257439.0808
MEM 1110.863281 1618257439.1811
MEM 1110.863281 1618257439.2813
MEM 1110.863281 1618257439.3816
MEM 1110.863281 1618257439.4819
MEM 1110.863281 1618257439.5821
MEM 1110.863281 1618257439.6824
MEM 1110.863281 1618257439.7827
MEM 1110.863281 1618257439.8829
MEM 1110.863281 1618257439.9831
MEM 1110.863281 1618257440.0834
MEM 1110.863281 1618257440.1836
MEM 1110.863281 1618257440.2840
MEM 1110.863281 1618257440.3842
MEM 1110.863281 1618257440.4844
MEM 1110.863281 1618257440.5847
MEM 1110.863281 1618257440.6850
MEM 1110.863281 1618257440.7853
MEM 1110.863281 1618257440.8856
MEM 1110.863281 1618257440.9858
MEM 1110.863281 1618257441.0861
MEM 1110.863281 1618257441.1864
MEM 1110.863281 1618257441.2867
MEM 1110.863281 1618257441.3869
MEM 1110.863281 1618257441.4872
MEM 1110.863281 1618257441.5874
MEM 1110.863281 1618257441.6877
MEM 1110.863281 1618257441.7879
MEM 1110.863281 1618257441.8883
MEM 1110.863281 1618257441.9886
MEM 1110.863281 1618257442.0888
MEM 1110.863281 1618257442.1891
MEM 1110.863281 1618257442.2893
MEM 1110.863281 1618257442.3896
MEM 1110.863281 1618257442.4899
MEM 1110.863281 1618257442.5901
MEM 1110.863281 1618257442.6903
MEM 1110.863281 1618257442.7906
MEM 1110.863281 1618257442.8908
MEM 1110.863281 1618257442.9911
MEM 1110.863281 1618257443.0914
MEM 1110.863281 1618257443.1917
MEM 1110.863281 1618257443.2919
MEM 1110.863281 1618257443.3922
MEM 1110.863281 1618257443.4924
MEM 1110.863281 1618257443.5926
MEM 1110.863281 1618257443.6929
MEM 1110.863281 1618257443.7931
MEM 1110.863281 1618257443.8933
MEM 1110.863281 1618257443.9936
MEM 1110.863281 1618257444.0938
MEM 1110.863281 1618257444.1941
MEM 1110.863281 1618257444.2944
MEM 1110.863281 1618257444.3947
MEM 1110.863281 1618257444.4950
MEM 1110.863281 1618257444.5952
MEM 1110.863281 1618257444.6954
MEM 1110.863281 1618257444.7957
MEM 1110.863281 1618257444.8960
MEM 1110.863281 1618257444.9962
MEM 1110.863281 1618257445.0964
MEM 1110.863281 1618257445.1966
MEM 1110.863281 1618257445.2969
MEM 1110.863281 1618257445.3972
MEM 1110.863281 1618257445.4974
MEM 1110.863281 1618257445.5976
MEM 1110.863281 1618257445.6979
MEM 1110.863281 1618257445.7981
MEM 1110.863281 1618257445.8984
MEM 1110.863281 1618257446.0004
MEM 1110.863281 1618257446.1006
MEM 1110.863281 1618257446.2009
MEM 1110.863281 1618257446.3011
MEM 1110.863281 1618257446.4014
MEM 1110.863281 1618257446.5016
MEM 1110.863281 1618257446.6019
MEM 1110.863281 1618257446.7021
MEM 1110.863281 1618257446.8024
MEM 1110.863281 1618257446.9026
MEM 1110.863281 1618257447.0029
MEM 1110.863281 1618257447.1031
MEM 1110.863281 1618257447.2033
MEM 1110.863281 1618257447.3036
MEM 1110.863281 1618257447.4039
MEM 1110.863281 1618257447.5041
MEM 1110.863281 1618257447.6044
MEM 1110.863281 1618257447.7047
MEM 1110.863281 1618257447.8049
MEM 1110.863281 1618257447.9052
MEM 1110.863281 1618257448.0054
MEM 1110.863281 1618257448.1057
MEM 1110.863281 1618257448.2070
MEM 1110.863281 1618257448.3073
MEM 1110.863281 1618257448.4076
MEM 1110.863281 1618257448.5078
MEM 1110.863281 1618257448.6081
MEM 1110.863281 1618257448.7084
MEM 1110.863281 1618257448.8086
MEM 1110.863281 1618257448.9089
MEM 1110.863281 1618257449.0092
MEM 1110.863281 1618257449.1094
MEM 1110.863281 1618257449.2097
MEM 1110.863281 1618257449.3099
MEM 1110.863281 1618257449.4102
MEM 1110.863281 1618257449.5104
MEM 1110.863281 1618257449.6107
MEM 1110.863281 1618257449.7109
MEM 1110.863281 1618257449.8113
MEM 1110.863281 1618257449.9116
MEM 1110.863281 1618257450.0119
MEM 1110.863281 1618257450.1121
MEM 1110.863281 1618257450.2124
MEM 1110.863281 1618257450.3127
MEM 1110.863281 1618257450.4129
MEM 1110.863281 1618257450.5131
MEM 1110.863281 1618257450.6134
MEM 1110.863281 1618257450.7136
MEM 1110.863281 1618257450.8139
MEM 1110.863281 1618257450.9142
MEM 1110.863281 1618257451.0144
MEM 1110.863281 1618257451.1147
MEM 1110.863281 1618257451.2149
MEM 1110.863281 1618257451.3152
MEM 1110.863281 1618257451.4155
MEM 1110.863281 1618257451.5158
MEM 1110.863281 1618257451.6160
MEM 1110.863281 1618257451.7163
MEM 1110.863281 1618257451.8166
MEM 1110.863281 1618257451.9169
MEM 1110.863281 1618257452.0172
MEM 1110.863281 1618257452.1174
MEM 1110.863281 1618257452.2176
MEM 1110.863281 1618257452.3179
MEM 1110.863281 1618257452.4182
MEM 1110.863281 1618257452.5185
MEM 1110.863281 1618257452.6187
MEM 1110.863281 1618257452.7190
MEM 1110.863281 1618257452.8192
MEM 1110.863281 1618257452.9195
MEM 1110.863281 1618257453.0197
MEM 1110.863281 1618257453.1200
MEM 1110.863281 1618257453.2203
MEM 1110.863281 1618257453.3206
MEM 1110.863281 1618257453.4209
MEM 1110.863281 1618257453.5212
MEM 1110.863281 1618257453.6215
MEM 1110.863281 1618257453.7238
MEM 1110.863281 1618257453.8241
MEM 1110.863281 1618257453.9243
MEM 1110.863281 1618257454.0246
MEM 1110.863281 1618257454.1249
MEM 1110.863281 1618257454.2252
MEM 1110.863281 1618257454.3254
MEM 1110.863281 1618257454.4256
MEM 1110.863281 1618257454.5259
MEM 1110.863281 1618257454.6262
MEM 1110.863281 1618257454.7265
MEM 1110.863281 1618257454.8268
MEM 1110.863281 1618257454.9271
MEM 1110.863281 1618257455.0273
MEM 1110.863281 1618257455.1276
MEM 1110.863281 1618257455.2279
MEM 1110.863281 1618257455.3282
MEM 1110.863281 1618257455.4285
MEM 1110.863281 1618257455.5287
